,author_name,book_title,category,publish_date
10737,Erin Hunter,The Forgotten Warrior,1,2011
10738,Lucy Christopher,Stolen: A Letter to My Captor,1,2009
10739,Erin McCarthy,The Breakup,1,2018
10740,Tessa Dare,The Governess Game,1,2018
10741,B.J. Harvey,Temporary Bliss,1,2013
10742,Kelley Armstrong,Bitten,1,2001
10743,Lauren Nicolle Taylor,The Wounded,1,2014
10744,Emily Snow,All over You,1,2012
10745,Vicki L. Weavil,Crown of Ice,1,2014
10746,Chimamanda Ngozi Adichie,Americanah,1,2013
10747,Saranna DeWylde,How to Seduce an Angel in 10 Days,1,2013
10748,Anita Diamant,The Red Tent,1,1997
10749,R.J. Scott,Back Home,1,2011
10750,Spencer Brokaw,The Impenetrable Spy,2,2011
10751,Ednah Walters,Witches,1,2015
10752,Cameron Dane,Something New,1,2010
10753,Jody Hedlund,The Doctor`s Lady,1,2011
10754,Tara Kelly,Amplified,1,2011
10755,Trisha Wolfe,With Visions of Red,1,2015
10756,Brian E. Boyd Sr.,Social Media for the Executive,2,2013
10757,Jennifer  James,Love Kinection,1,2012
10758,Chloe Neill,Wild Hunger,1,2018
10759,J.A. Souders,Renegade,1,2012
10760,Skye Warren,The Evolution of Man,1,2018
10761,Katy Atlas,Moving Neutral,1,2011
10762,Sarah Dessen,Along for the Ride,1,2009
10763,Teresa Orts,The Year of the Great Seventh,1,2013
10764,L.A. Fiore,Beautifully Damaged,1,2012
10765,Amber Lough,The Fire Wish,1,2014
10766,Kathleen  Hale,No One Else Can Have You,1,2014
10767,Peter F. Drucker,The Effective Executive: The Definitive Guide to Getting the Right Things Done,2,1966
10768,Felisblanco,The Doors of Time,1,0
10769,Fiona Paul,Starling,1,2014
10770,Hannah Blatchford,Friend or Fae,1,2010
10771,Mary Firmin,Deadly Pleasures,1,2011
10772,N. Isabelle Blanco,Blood Flows Deep in the Empire,1,2013
10773,Cat Devon,Sleeping with the Entity,1,2013
10774,Amy A. Bartol,Sea of Stars,1,2015
10775,Robin Mellom,Ditched: A Love Story,1,2012
10776,Solomon Northup,Twelve Years a Slave,1,1853
10777,Sloan  Johnson,Unexpected Angel,1,2013
10778,Paula Stokes,The Art of Lainey,1,2014
10779,Crystal Spears,Seize Me,1,2013
10780,Stephanie Grace Whitson,Sixteen Brides,1,2010
10781,Mia James,By Midnight,1,2010
10782,Heather Davis,Wherever You Go,1,2011
10783,Kate Douglas,Dark Wolf,1,2013
10784,Xavier  Mayne,Frat House Troopers,1,2012
10785,Olivia Cunning,Wicked Beat,1,2013
10786,Brian Tracy,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,1,2001
10787,Hillary Monahan,MARY: The Summoning,1,2014
10788,Albert Camus,The Stranger,1,1942
10789,Daisy Prescott,Geoducks Are for Lovers,1,2013
10790,Kristen Ashley,Raid,1,2013
10791,Lia Riley,Upside Down,1,2014
10792,Mike Mullin,Ashfall,1,2011
10793,RaShelle Workman,Exiled,1,2011
10794,Susan Dennard,Strange and Ever After,1,2014
10795,Marissa Honeycutt,Embraced,1,2014
10796,Christine Zolendz,Saving Grace,1,2012
10797,James L. Rubart,Book of Days,1,2010
10798,Lisa Marie Davis,Loving Lucas,1,2008
10799,Diana  Renn,Tokyo Heist,1,2012
10800,K.A. Linde,Blood Cure,1,2018
10801,Michael Scott,The Alchemyst,1,2007
10802,Jeaniene Frost,Once Burned,1,2012
10803,Brad Taylor,One Rough Man,2,2011
10804,Caroline Starr Rose,May B.,1,2012
10805,Kendall Kulper,Salt & Storm,1,2014
10806,Chris Brady,Launching a Leadership Revolution: Mastering the Five Levels of Influence,3,2005
10807,Bella Andre,One Perfect Night,1,2012
10808,Jennifer Probst,Executive Seduction,1,2004
10809,Elisabeth Staab,Prince of Power,1,2013
10810,Kami Garcia,Beautiful Creatures,1,2009
10811,J. Anderson Coats,The Wicked and the Just,1,2012
10812,Chelsea Fine,Avow,1,2012
10813,Jon Krakauer,Under the Banner of Heaven: A Story of Violent Faith,1,2003
10814,Amanda Cabot,Paper Roses,1,2009
10815,Claire Ashgrove,Immortal Trust,1,2013
10816,Mary Lindsey,Fragile Spirits,1,2014
10817,Linda  Robertson,Shattered Circle,1,2013
10818,Autumn Jones Lake,"Three Kings, One Night",1,2014
10819,Chris Stralyn,This Time You Lose,2,2011
10820,Cora Hawkes,Rocked Under,1,2012
10821,Tim Harford,The Undercover Economist,2,2005
10822,Cleo Scornavacca,Miss Taken,1,2013
10823,Jennifer Ashley,Hard Mated,1,2012
10824,Alex Kotlowitz,There are No Children Here: The Story of Two Boys Growing Up in the Other America,1,1991
10825,Donna Grant,Dark Alpha`s Hunger,1,2018
10826,Sarah J. Schmitt,It`s a Wonderful Death,1,2015
10827,Abbi Glines,The Vincent Brothers,1,0
10828,M.J. O`Shea,Things I`ll Never Say,1,2010
10829,E.M. Kokie,Personal Effects,1,2012
10830,J.R. Ward,Lover Avenged,1,2009
10831,Sarah Bromley,A Murder of Magpies,1,2014
10832,Lili St. Germain,Seven Sons,1,2014
10833,Jenny Han,Ashes to Ashes,1,2014
10834,Tamera Alexander,Fountain Creek Chronicles,1,2007
10835,Tracy Brogan,Crazy Little Thing,1,2012
10836,Molly Harper,Rhythm and Bluegrass,1,2013
10837,Jennifer Ryan,Tempted by Love,1,2018
10838,Mary Ann Shaffer,The Guernsey Literary and Potato Peel Pie Society,1,2008
10839,Susannah Sandlin,Omega,1,2013
10840,Jodi Ellen Malpas,Beneath This Man,1,2013
10841,Ian Rankin,The Impossible Dead,1,2011
10842,Agatha Christie,And Then There Were None,1,1939
10843,Brei Betzold,My Misery Muse,1,2012
10844,Veronica Wolff,Isle of Night,1,2011
10845,Jeyn Roberts,Dark Inside,1,2011
10846,Lexi George,Demon Hunting in a Dive Bar,1,2013
10847,Joshua David Bellin,Survival Colony  Nine,1,2014
10848,E.L. Montes,Cautious,1,2013
10849,Jalpa Williby,Chaysing Dreams,1,0
10850,Tom DeMarco,Peopleware: Productive Projects and Teams,2,1987
10851,Helen Prejean,Dead Man Walking: The Eyewitness Account of the Death Penalty That Sparked a National Debate,1,1993
10852,J.C. Lillis,How to Repair a Mechanical Heart,1,2012
10853,Carolyn Jessop,Escape,1,2007
10854,Stormy Glenn,A Promise Kept,1,0
10855,Emily Hainsworth,Through to You,1,2012
10856,Karina Halle,Shooting Scars,1,2013
10857,Rainbow Rowell,Fangirl,1,2013
10858,Jay Kristoff,Stormdancer,1,2012
10859,Emily Goodwin,Stay,1,2014
10860,Susanna Clarke,Jonathan Strange & Mr Norrell,1,2004
10861,Andrew E. Kaufman,"The Lion, the Lamb, the Hunted",1,2011
10862,Nancy Holder,Unleashed,1,2011
10863,Steve Kluger,Almost Like Being in Love,1,2004
10864,Helene Dunbar,These Gentle Wounds,1,2014
10865,Chris     Murray,The Extremely Successful Salesman`s Club,2,2014
10866,Cynthia Garner,Heart of the Demon,1,2013
10867,Howard Zinn,Voices of a People`s History of the United States,1,2004
10868,Francine Rivers,Her Daughter`s Dream,1,2010
10869,Karen Marie Moning,Dreamfever,1,2009
10870,Suzanne Young,The Treatment,1,2014
10871,Suzanne Wright,Feral Sins,1,2012
10872,Vine Deloria Jr.,God Is Red: A Native View of Religion,1,1972
10873,Lisa Mantchev,So Silver Bright,1,2011
10874,Victoria Schwab,The Unbound,1,2014
10875,Sarah J. Maas,Heir of Fire,1,2014
10876,Ressa Empbra,The Dragon Dimension (Caught in the Dragon Cove #1),1,2012
10877,Sara Gruen,Water for Elephants,1,2006
10878,Cat Hellisen,When the Sea Is Rising Red,1,2012
10879,Laurann Dohner,Justice,1,2011
10880,Eden Butler,Chasing Serenity,1,2013
10881,Elizabeth Kostova,The Historian,1,0
10882,Ellen Schreiber,Vampire Kisses,1,2003
10883,Dianne Sylvan,Of Shadow Born,1,2013
10884,Julia Spencer-Fleming,One Was a Soldier,1,2011
10885,J.C. Daniels,Night Blade,1,2012
10886,Karen      Rose,You Belong to Me,1,2011
10887,Kat Ellis,Blackfin Sky,1,2014
10888,Andrew Ross Sorkin,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,1,2008
10889,Gennifer Albin,Crewel,1,2012
10890,Langston Hughes,The Ways of White Folks,1,1934
10891,P.C. Cast,Marked,1,2007
10892,Elizabeth Scott,As I Wake,1,2011
10893,Kristy Cambron,The Ringmaster`s Wife,1,2016
10894,Kathryn  Rose,Camelot Burning,1,2014
10895,Tillie Cole,Raze,1,2014
10896,Cari Silverwood,"Take Me, Break Me",1,2013
10897,Kendall Ryan,Hard to Love,1,2013
10898,Jessica Valenti,Full Frontal Feminism,2,2007
10899,Shelley Shepard Gray,An Uncommon Protector,1,2017
10900,Katie Ruggle,Through the Fire,1,2018
10901,William Golding,Lord of the Flies,1,1954
10902,Brigid Kemmerer,Secret,1,2014
10903,Lauren Dane,Coming Undone,1,2010
10904,Layla Hagen,Wild With You,1,2018
10905,Jet Mykles,Two Man Team,1,2010
10906,K.A. Mitchell,No Souvenirs,1,2010
10907,Sharon Biggs Waller,"A Mad, Wicked Folly",1,2014
10908,Dianne K. Salerni,The Eighth Day,1,2014
10909,Og Mandino,The Greatest Salesman in the World,2,1968
10910,Melissa  West,Gravity,1,2012
10911,Deborah Cooke,Kiss of Destiny,1,2013
10912,Gini Koch,Alien in the House,1,2013
10913,Maggie Stiefvater,Linger,1,2010
10914,Carol Pavliska,Color Me Crazy,1,2015
10915,Deborah Harkness,A Discovery of Witches,1,0
10916,Amber Lacie,"Reflections, A Love Ever After Series Book 3",1,2018
10917,Bree Despain,The Savage Grace,1,2012
10918,R.K. Lilley,Mile High,1,2012
10919,Nawal El-Saadawi,Woman at Point Zero,2,1975
10920,Kerstin Gier,Emerald Green,1,2010
10921,Laurel Ulen Curtis,A is for Alpha Male,1,2013
10922,Lissa Price,Enders,1,2013
10923,Kristan Higgins,Good Luck with That,1,2018
10924,Marie Force,Outrageous,1,2018
10925,Jennifer L. Armentrout,Obsession,1,2013
10926,Lili St. Crow,Strange Angels,1,2009
10927,Kristen Proby,Play with Me,1,2013
10928,Erica Orloff,Illuminated,1,2011
10929,Sean Michael,The Broken Road,1,2006
10930,Brandy Colbert,Pointe,1,2014
10931,Malcolm Gladwell,Outliers: The Story of Success,1,2008
10932,Stephen England,Pandora`s Grave,2,2011
10933,Booker T. Washington,Up from Slavery,1,1900
10934,C.J. Wells,Perfect Plans,1,2014
10935,Brooklyn Ann,"Bite Me, Your Grace",1,2013
10936,Harriet Ann Jacobs,Incidents in the Life of a Slave Girl,1,1861
10937,Thomas L. Friedman,The World Is Flat: A Brief History of the Twenty-first Century,1,2005
10938,Jaclyn Dolamore,Between the Sea and Sky,1,2011
10939,Amber Argyle,Witch Song,1,2011
10940,Tracy Holczer,The Secret Hum of a Daisy,1,2014
10941,Francette Phal,Flawed,1,2014
10942,Alana Woods,Automaton,2,2011
10943,Jaimie Roberts,Deviant,1,2014
10944,Megan Bostic,Never Eighteen,1,2012
10945,Audrey Niffenegger,Her Fearful Symmetry,1,2009
10946,Terry Spear,A Howl for a Highlander,1,2013
10947,Ann Lister,Sheet Music: A Rock `N` Roll Love Story,1,2009
10948,Adi Alsaid,Let’s Get Lost,1,2014
10949,Cara Dee,Aftermath,1,2013
10950,Genna Rulon,Only for You,1,2013
10951,Sonia Lin,Secret to Startup Failure: Fail Fast. Fail Cheap. Fail Happy.,2,2014
10952,Sarah Tregay,Love and Leftovers,1,2011
10953,Martin Bodenham,The Geneva Connection,2,2011
10954,Richelle Mead,The Golden Lily,1,2012
10955,Cat Adams,The Eldritch Conspiracy,1,2013
10956,Quinn Loftis,Beyond the Veil,1,2012
10957,Skylar Dorset,The Girl Who Never Was,1,2014
10958,bell hooks,Feminist Theory: From Margin to Center,2,1984
10959,William Shakespeare,Othello,1,1603
10960,Ruthie Knox,How to Misbehave,1,2013
10961,Audrey Carlan,International Guy: Montreal,1,2018
10962,Kerrigan Byrne,The Duke with the Dragon Tattoo,1,2018
10963,John Bunyan,The Pilgrim`s Progress,1,1678
10964,Ashlyn Chase,Flirting Under a Full Moon,1,2013
10965,Ezra Barany,The Torah Codes,1,2011
10966,Gail Carriger,Soulless,1,2009
10967,Carlos Ruiz Zafón,The Shadow of the Wind,1,2001
10968,Nina Bangs,Wicked Memories,1,2013
10969,Jasinda Wilder,Stripped,1,2013
10970,Lisa Gardner,Touch & Go,1,2013
10971,A. Meredith Walters,Bad Rep,1,2012
10972,Annie Proulx,Brokeback Mountain,1,1997
10973,Corinne Duyvis,Otherbound,1,2014
10974,Leslye Walton,The Strange and Beautiful Sorrows of Ava Lavender,1,2014
10975,Benjamin Franklin,The Autobiography of Benjamin Franklin,1,1791
10976,C.P. Mandara,The Riding School,1,2013
10977,Diana Peterfreund,For Darkness Shows the Stars,1,2012
10978,Shane K.P. O`Neill,"For Whom The Bell Tolls (Vlad Dracula, #1)",1,2013
10979,Michael E. Porter,Competitive Advantage: Creating and Sustaining Superior Performance,2,1985
10980,Mya Robarts,The V Girl,1,2015
10981,Laura Ingalls Wilder,Little House in the Big Woods,1,1932
10982,Nicole  Williams,Eternal Eden,1,2011
10983,Jay Asher,Thirteen Reasons Why,1,2007
10984,Aleatha Romig,Insidious,1,2014
10985,Gemma James,Torrent,1,2014
10986,Rachel Hawkins,Rebel Belle,1,2014
10987,Lorna Seilstad,Making Waves,1,2010
10988,James Baldwin,Notes of a Native Son,1,1955
10989,Ilona Andrews,Magic Triumphs,1,2018
10990,Anne Rice,Interview with the Vampire,1,1976
10991,Jennifer Rush,Altered,1,2013
10992,Sara  Humphreys,Undone,1,2013
10993,T.A. Webb,Second Chances,1,2012
10994,Angela Knight,Unbound,1,2013
10995,Alan McDermott,Gray Justice,2,2011
10996,M. Never,Owned,1,2014
10997,Z.A. Maxfield,Drawn Together,1,2009
10998,Robin LaFevers,Mortal Heart,1,2014
10999,Mary Elizabeth Summer,"Trust Me, I`m Lying",1,2014
11000,Al Ries,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,2,1980
11001,Wendy Higgins,Sweet Peril,1,2013
11002,Kenneth H. Blanchard,The One Minute Manager,2,1981
11003,Colleen Houck,Tiger`s Voyage,1,2011
11004,Katherine Longshore,Gilt,1,2012
11005,Mary Crockett,Dream Boy,1,2014
11006,Steven James,The Queen,2,2011
11007,Stephenie Meyer,Midnight Sun,1,2008
11008,Scarlett Flame,Bound for Passion,1,2013
11009,Katie Ashley,The Proposition,1,2012
11010,Amy Raby,Assassin`s Gambit,1,2013
11011,Tom Rob Smith,Child 44,1,2008
11012,Julianna Scott,The Seers,1,2014
11013,Matthew Jobin,The Nethergrim,1,2014
11014,Philip Siegel,The Break-Up Artist,1,2014
11015,Melanie  James,A Valentine`s Surprise,1,2014
11016,Zig Ziglar,Zig Ziglar`s Secrets of Closing the Sale,2,1984
11017,Laura Kaye,Hard as It Gets,1,2013
11018,Con Riley,After Ben,1,2012
11019,Frank McCourt,Angela`s Ashes,1,1996
11020,Bobby Michaels,Dar and Gregg,1,0
11021,Linda Hawley,Dreams Unleashed,1,2011
11022,Kerry Schafer,Between,1,2013
11023,Lori Wick,The Princess,1,1999
11024,Megan Shepherd,Her Dark Curiosity,1,2014
11025,Danielle Torella,Private Show,1,2014
11026,MaryLu Tyndall,Surrender the Heart,1,2010
11027,Suzanne Lazear,Innocent Darkness,1,2012
11028,Alice Clayton,The Redhead Plays Her Hand,1,2013
11029,Tessa Bailey,Protecting What`s His,1,2013
11030,Jaden Wilkes,Little Dove,1,2014
11031,Caragh M. O`Brien,Prized,1,2011
11032,Angie Fox,Immortally Embraced,1,2013
11033,Melissa Marr,Ink Exchange,1,2008
11034,Tina Reber,Love Unrehearsed,1,2012
11035,Ted Dekker,Forbidden,1,2011
11036,Eli Easton,Blame It on the Mistletoe,1,2013
11037,Anyta Sunday,Taboo For You,1,2013
11038,Elizabeth May,The Falconer,1,2013
11039,Nikki Sloane,The Doctor,1,2018
11040,Dr. Seuss,"Oh, The Places You`ll Go!",1,1990
11041,Trish Doller,Something like Normal,1,2012
11042,Shiloh Walker,The Reunited,1,2013
11043,Stokely Carmichael,Black Power: The Politics of Liberation,1,1967
11044,Barbara Elsborg,Strangers,1,2009
11045,Heather Marie,The Gateway Through Which They Came,1,2014
11046,Eve Marie Mont,A Breath of Eyre,1,2012
11047,Amalie Jahn,Tin Men,1,2014
11048,Sophie Jordan,Uninvited,1,2014
11049,H.M. Ward,Damaged,1,2013
11050,Nina G. Jones,Debt,1,2014
11051,F. Scott Fitzgerald,The Great Gatsby,1,1925
11052,Rosslyn Elliott,Fairer Than Morning,1,2011
11053,Nicholas Sparks,Dear John,1,2006
11054,Lynn Viehl,Nightbound,1,2013
11055,Cinda Williams Chima,The Gray Wolf Throne,1,2011
11056,Michael Robotham,The Wreckage,1,2011
11057,Cherrie Lynn,Unleashed,1,2009
11058,FayJay,The Student Prince,1,2010
11059,Laurie Stevens,The Dark Before Dawn,1,2011
11060,Livia Blackburne,Midnight Thief,1,2014
11061,Natalie C. Parker,Beware the Wild,1,2014
11062,Erin Leigh,My Side,1,2013
11063,Corrine Jackson,If I Lie,1,2012
11064,Traci Douglass,Seal of Surrender,1,2013
11065,Lynetta Halat,Everything I`ve Never Had,1,2013
11066,Frantz Fanon,"Black Skin, White Masks",1,1952
11067,David Guterson,Snow Falling on Cedars,1,1994
11068,Harlan Coben,Shelter,1,2011
11069,Jack Welch,Winning Intl,2,1992
11070,Bram Stoker,Dracula,1,1897
11071,Kasie West,Split Second,1,2014
11072,Jessica Verday,The Hidden,1,2011
11073,Penny Reid,Friends Without Benefits,1,2013
11074,Katee Robert,"Wrong Bed, Right Guy",1,2012
11075,Sherrilyn Kenyon,Stygian,1,2018
11076,Rob Thurman,Slashback,1,2013
11077,Yelle Hughes,Triton,2,2014
11078,Sadie Grubor,Falling Stars,1,2012
11079,Daniel  Palmer,Delirious,2,2011
11080,Sharon Maria Bidwell,Snow Angel,1,2006
11081,Cooper Davis,Boys of Summer,1,2009
11082,Robin Constantine,The Promise of Amazing,1,2013
11083,Lisa   Maxwell,Sweet Unrest,1,2014
11084,Thomas J. Stanley,The Millionaire Mind,2,2001
11085,Oleg Konovalov,Organisational Anatomy,2,2016
11086,Tamara Ireland Stone,Time Between Us,1,2012
11087,Liv Morris,Adam`s Apple,1,2013
11088,Susan Faludi,Backlash: The Undeclared War Against American Women,2,1991
11089,Leo Tolstoy,Anna Karenina,1,1877
11090,Beverly Daniel Tatum,"""Why Are All The Black Kids Sitting Together in the Cafeteria?"": A Psychologist Explains the Development of Racial Identity",1,1997
11091,Elly Griffiths,The House at Sea`s End,1,2011
11092,Elizabeth  Richards,Wings,1,2014
11093,Calinda B.,The Beckoning of Beautiful Things,1,2013
11094,Nicola Rendell,Shimmy Bang Sparkle,1,2018
11095,Rick Riordan,The Last Olympian,1,2009
11096,Stieg Larsson,The Girl Who Kicked the Hornet`s Nest,1,2007
11097,Eden Summers,Blind Attraction,1,2013
11098,Tess Sharpe,Far from You,1,2014
11099,Brad Boney,The Nothingness of Ben,1,2012
11100,Michael   Lewis,Moneyball: The Art of Winning an Unfair Game,1,2003
11101,Kerry O`Malley Cerra,Just a Drop of Water,1,2014
11102,L.M. Augustine,Two Roads,1,2013
11103,Travis Luedke,The Nightlife: Paris,1,2013
11104,Michael Koryta,The Cypress House,2,2011
11105,Geoffrey A. Moore,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,2,1991
11106,Jean Haus,In the Band,1,2012
11107,Randy Shilts,"And the Band Played On: Politics, People, and the AIDS Epidemic",1,1987
11108,Jennifer Castle,The Beginning of After,1,2011
11109,Cole Gibsen,Katana,1,2012
11110,A.G. Howard,Unhinged,1,2014
11111,Marie Lu,The Young Elites,1,2014
11112,Martin Luther King Jr.,Why We Can`t Wait,1,1963
11113,Robin Bridges,The Gathering Storm,1,2012
11114,Sophie Kinsella,I`ve Got Your Number,1,2011
11115,Kate Locke,The Queen Is Dead,1,2013
11116,Julie Lessman,A Passion Denied,1,2009
11117,Kendra Leigh Castle,Immortal Craving,1,2013
11118,Heidi McLaughlin,Forever My Girl,1,2012
11119,George R.R. Martin,A Game of Thrones,1,1996
11120,Brad Thor,Full Black,2,2011
11121,Stephanie  Diaz,Extraction,1,2014
11122,Kimberly Sabatini,Touching the Surface,1,2012
11123,Lenore Appelhans,Level 2,1,2012
11124,John C. Maxwell,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,3,1998
11125,Jennifer Mathieu,The Truth About Alice,1,2014
11126,Luca  Rossi,Galactic Energies,1,2012
11127,Kate Meader,Down with Love,1,2018
11128,Malala Yousafzai,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,1,2012
11129,Missy Welsh,My Summer of Wes,1,2010
11130,Trinity Faegen,The Redemption of Ajax,1,2011
11131,Josh Lanyon,Old Poison,1,2009
11132,Aubrey Dark,His,1,2014
11133,Alexandra Adornetto,Hades,1,2011
11134,Pam Godwin,Deliver,1,2014
11135,Tara Sivec,Hearts and Llamas,1,2013
11136,Jay Crownover,Respect,1,2018
11137,Kirsty Moseley,The Boy Who Sneaks in My Bedroom Window,1,2011
11138,Nicholas Denmon,For Nothing,1,2011
11139,Charles Todd,A Lonely Death,1,2011
11140,Zoraida Córdova,The Vicious Deep,1,2012
11141,Bethany Hagen,Landry Park,1,2014
11142,Cynthia Eden,Avenging Angel,1,2013
11143,Gloria E. Anzaldúa,Borderlands/La Frontera: The New Mestiza,2,1987
11144,Andrea  Smith,Diamond Girl,1,2013
11145,Frederick Douglass,My Bondage and My Freedom,1,1855
11146,Lilith Saintcrow,The Red Plague Affair,1,2013
11147,Aly Martinez,The Truth About Lies,1,2018
11148,Maureen Johnson,The Name of the Star,1,2011
11149,Aurora Rose Reynolds,Until November,1,2013
11150,Roger Lowenstein,When Genius Failed: The Rise and Fall of Long-Term Capital Management,2,2000
11151,Brenna Yovanoff,The Space Between,1,2011
11152,Renee Carlino,Blind Kiss,1,2018
11153,Carrie Jones,Need,1,2008
11154,Ken Follett,The Pillars of the Earth,1,1989
11155,Elisabeth Naughton,Bound,1,2013
11156,Shannon K. Butcher,Falling Blind,1,2013
11157,Isabelle Rowan,A Note in the Margin,1,2009
11158,L.B. Gregg,Gobsmacked,1,2009
11159,Anne Blankman,Prisoner of Night and Fog,1,2014
11160,Steven D. Levitt,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",1,2009
11161,Natasha Boyd,Eversea,1,2013
